approach;total_size;partition;partition_size
Sequence;1995;('finish preparations', 'save', 'finish editing');13
Sequence;1995;('save', 'performed offline', 'calculate');61
Sequence;1995;('performed offline', 'calculate', 'save');26
Sequence;1995;('check', 'remove document', 'save');3
Sequence;1995;('save', 'check', 'remove document');3
Sequence;1995;('save', 'initialize', 'begin admissibility check');6
Sequence;1995;('withdraw', 'begin admissibility check', 'check admissibility');5
Sequence;1995;('insert document', 'withdraw', 'insert document');7
Sequence;1995;('check admissibility', 'begin admissibility check', 'withdraw');10
Sequence;1995;('begin admissibility check', 'withdraw', 'begin admissibility check');4
Sequence;1995;('save', 'remove document', 'begin editing');13
Sequence;1995;('calculate', 'save', 'performed offline');66
Sequence;1995;('calculate', 'cancel offline', 'prepare offline');5
Sequence;1995;('begin editing', 'calculate', 'cancel offline');5
Sequence;1995;('prepare offline', 'initialize', 'begin editing');21
Sequence;1995;('cancel offline', 'prepare offline', 'initialize');10
Sequence;1995;('begin editing from refused', 'revoke approval', 'begin admissibility check');4
Sequence;1995;('calculate', 'approve', 'revoke approval');5
Sequence;1995;('approve', 'revoke approval', 'refuse');3
Sequence;1995;('withdraw', 'insert document', 'insert document');4
Sequence;1995;('refuse', 'begin editing from refused', 'calculate');38
Sequence;1995;('finish editing', 'finish editing', 'decide');16
Sequence;1995;('insert document', 'insert document', 'begin admissibility check');18
Sequence;1995;('decide', 'save', 'begin editing');28
Sequence;1995;('check', 'take original document', 'initialize');7
Sequence;1995;('calculate', 'remove document', 'begin admissibility check');3
Sequence;1995;('initialize', 'plan', 'finish editing');4
Sequence;1995;('calculate', 'decide', 'decide');32
Sequence;1995;('cancel offline', 'prepare offline', 'cancel offline');22
Sequence;1995;('remove document', 'save', 'begin editing');20
Sequence;1995;('finish editing', 'insert document', 'insert document');28
Sequence;1995;('discard', 'save', 'check');4
Sequence;1995;('save', 'take original document', 'calculate');24
Sequence;1995;('insert document', 'revoke approval', 'refuse');3
Sequence;1995;('insert document', 'insert document', 'revoke approval');7
Sequence;1995;('performed', 'performed', 'check');4
Sequence;1995;('calculate', 'remove document', 'initialize');3
Sequence;1995;('remove document', 'initialize', 'begin editing');6
Sequence;1995;('check admissibility', 'refuse', 'save');6
Sequence;1995;('revoke decision', 'insert document', 'remove document');15
Sequence;1995;('decide', 'begin editing', 'insert document');47
Sequence;1995;('decide', 'revoke decision', 'withdraw');37
Sequence;1995;('begin payment', 'begin editing', 'finish editing');3
Sequence;1995;('begin payment', 'check', 'finish editing');6
Sequence;1995;('abort payment', 'begin payment', 'check');6
Sequence;1995;('check admissibility', 'insert document', 'remove document');4
Sequence;1995;('begin editing', 'finish editing', 'mail income');162
Sequence;1995;('finish editing', 'mail income', 'mail valid');37
Sequence;1995;('performed', 'finish editing', 'finish preparations');36
Sequence;1995;('finish editing', 'initialize', 'finish preparations');49
Sequence;1995;('calculate', 'decide', 'revoke decision');13
Sequence;1995;('abort payment', 'insert document', 'save');6
Sequence;1995;('begin payment', 'abort payment', 'insert document');12
Sequence;1995;('withdraw', 'begin editing', 'save');3
Sequence;1995;('finish preparations', 'begin editing', 'finish editing');4
Sequence;1995;('finish editing', 'take original document', 'calculate');10
Sequence;1995;('change department', 'change department', 'change department');8
Sequence;1995;('finish payment', 'change department', 'change department');5
Sequence;1995;('calculate', 'initialize', 'finish editing');16
Sequence;1995;('performed', 'insert document', 'remove document');4
Sequence;1995;('take original document', 'begin editing', 'calculate');401
Sequence;1995;('insert document', 'insert document', 'finish preparations');18
Sequence;1995;('insert document', 'finish preparations', 'save');22
Sequence;1995;('finish editing', 'abort external', 'prepare external');5
Sequence;1995;('finish editing', 'finish preparations', 'prepare external');131
Sequence;1995;('begin editing from refused', 'calculate', 'insert document');5
Sequence;1995;('finish payment', 'begin admissibility check', 'check admissibility');4
Sequence;1995;('initialize', 'performed offline', 'save');4
Sequence;1995;('calculate', 'withdraw', 'withdraw');3
Sequence;1995;('decide', 'insert document', 'revoke withdrawal');5
Sequence;1995;('check admissibility', 'refuse', 'refuse');4
Sequence;1995;('begin editing from refused', 'insert document', 'save');15
Sequence;1995;('calculate', 'finish editing', 'plan');29
Sequence;1995;('revoke withdrawal', 'withdraw', 'revoke withdrawal');3
Sequence;1995;('withdraw', 'revoke withdrawal', 'withdraw');5
Sequence;1995;('finish editing', 'begin editing', 'withdraw');3
Sequence;1995;('revoke withdrawal', 'begin admissibility check', 'calculate');5
Sequence;1995;('begin editing', 'remove document', 'calculate');4
Sequence;1995;('remove document', 'finish editing', 'decide');10
Sequence;1995;('finish editing', 'save', 'begin preparations');25
Sequence;1995;('save', 'begin preparations', 'initialize');40
Sequence;1995;('begin preparations', 'initialize', 'finish preparations');10
Sequence;1995;('refuse', 'revoke approval', 'approve');3
Sequence;1995;('begin editing', 'revoke decision', 'save');3
Sequence;1995;('revoke decision', 'insert document', 'calculate');32
Sequence;1995;('remove document', 'revoke decision', 'insert document');37
Sequence;1995;('remove document', 'remove document', 'calculate');4
Sequence;1995;('calculate', 'finish editing', 'performed');3676
Sequence;1995;('calculate', 'finish editing', 'check');7
Sequence;1995;('finish editing', 'remove document', 'calculate');3
Sequence;1995;('remove document', 'decide', 'insert document');8
Sequence;1995;('finish editing', 'save', 'take original document');10
Sequence;1995;('calculate', 'save', 'begin preparations');25
Sequence;1995;('mail income', 'initialize', 'begin editing');3734
Sequence;1995;('mail valid', 'mail income', 'initialize');3730
Sequence;1995;('performed', 'finish editing', 'check');4
Sequence;1995;('finish editing', 'save', 'remove document');8
Sequence;1995;('decide', 'save', 'decide');11
Sequence;1995;('begin editing', 'save', 'decide');4
Sequence;1995;('save', 'withdraw', 'save');5
Sequence;1995;('revoke withdrawal', 'begin editing', 'finish editing');3
Sequence;1995;('calculate', 'initialize', 'finish preparations');4
Sequence;1995;('save', 'take original document', 'insert document');3
Sequence;1995;('begin editing', 'begin editing', 'finish editing');17
Sequence;1995;('calculate', 'begin admissibility check', 'withdraw');8
Sequence;1995;('decide', 'save', 'remove document');9
Sequence;1995;('prepare offline', 'save', 'performed');5
Sequence;1995;('finish editing', 'performed', 'check');3
Sequence;1995;('save', 'calculate', 'decide');7
Sequence;1995;('decide', 'insert document', 'decide');10
Sequence;1995;('calculate', 'remove document', 'revoke decision');6
Sequence;1995;('calculate', 'begin editing from refused', 'finish editing');4
Sequence;1995;('decide', 'decide', 'initialize');5
Sequence;1995;('begin editing from refused', 'finish editing', 'begin editing');3
Sequence;1995;('calculate', 'calculate', 'begin editing from refused');13
Sequence;1995;('save', 'insert document', 'revoke approval');4
Sequence;1995;('insert document', 'revoke approval', 'begin admissibility check');11
Sequence;1995;('save', 'remove document', 'finish editing');4
Sequence;1995;('begin preparations', 'prepare offline', 'performed');8
Sequence;1995;('begin editing', 'remove document', 'save');6
Sequence;1995;('refuse', 'calculate', 'calculate');4
Sequence;1995;('decide', 'insert document', 'approve');4
Sequence;1995;('save', 'remove document', 'revoke withdrawal');6
Sequence;1995;('initialize', 'finish editing', 'finish editing');32
Sequence;1995;('finish payment', 'finish editing', 'begin editing');6
Sequence;1995;('performed offline', 'begin editing', 'finish editing');4
Sequence;1995;('save', 'abort payment', 'save');5
Sequence;1995;('finish preparations', 'begin preparations', 'prepare offline');38
Sequence;1995;('prepare offline', 'initialize', 'plan');7
Sequence;1995;('save', 'check', 'begin editing');5
Sequence;1995;('check', 'begin editing', 'save');4
Sequence;1995;('refuse', 'save', 'refuse');4
Sequence;1995;('refuse', 'insert document', 'revoke approval');5
Sequence;1995;('insert document', 'approve', 'calculate');4
Sequence;1995;('calculate', 'insert document', 'withdraw');3
Sequence;1995;('take original document', 'save', 'finish editing');7
Sequence;1995;('performed', 'calculate', 'calculate');1009
Sequence;1995;('prepare offline', 'save', 'calculate');32
Sequence;1995;('take original document', 'take original document', 'calculate');6
Sequence;1995;('calculate', 'take original document', 'take original document');5
Sequence;1995;('begin editing', 'calculate', 'take original document');27
Sequence;1995;('calculate', 'refuse', 'revoke approval');4
Sequence;1995;('refuse', 'insert document', 'begin editing from refused');4
Sequence;1995;('cancel offline', 'finish preparations', 'save');33
Sequence;1995;('finish editing', 'save', 'plan');10
Sequence;1995;('remove document', 'calculate', 'calculate');12
Sequence;1995;('calculate', 'performed', 'begin editing');187
Sequence;1995;('decide', 'calculate', 'decide');22
Sequence;1995;('begin admissibility check', 'withdraw', 'withdraw');5
Sequence;1995;('check admissibility', 'approve', 'revoke approval');5
Sequence;1995;('approve', 'revoke approval', 'begin admissibility check');3
Sequence;1995;('save', 'begin preparations', 'calculate');21
Sequence;1995;('cancel offline', 'initialize', 'begin editing');7
Sequence;1995;('initialize', 'plan', 'begin editing');5
Sequence;1995;('save', 'performed', 'check');7
Sequence;1995;('begin editing', 'finish editing', 'mail valid');10
Sequence;1995;('performed', 'prepare offline', 'save');11
Sequence;1995;('abort payment', 'begin payment', 'initialize');3
Sequence;1995;('begin payment', 'initialize', 'plan');3
Sequence;1995;('begin editing', 'save', 'revoke decision');4
Sequence;1995;('finish editing', 'calculate', 'initialize');611
Sequence;1995;('revoke approval', 'refuse', 'insert document');4
Sequence;1995;('remove document', 'insert document', 'finish payment');5
Sequence;1995;('begin payment', 'remove document', 'insert document');3
Sequence;1995;('finish editing', 'revoke decision', 'insert document');6
Sequence;1995;('insert document', 'remove document', 'finish editing');3
Sequence;1995;('cancel offline', 'begin editing', 'calculate');7
Sequence;1995;('calculate', 'prepare offline', 'save');24
Sequence;1995;('prepare offline', 'cancel offline', 'begin editing');9
Sequence;1995;('begin editing', 'calculate', 'prepare offline');14
Sequence;1995;('finish preparations', 'save', 'check');6
Sequence;1995;('performed offline', 'finish editing', 'begin editing');17
Sequence;1995;('check', 'initialize', 'finish editing');4
Sequence;1995;('performed', 'check', 'initialize');8
Sequence;1995;('performed', 'calculate', 'begin editing');39
Sequence;1995;('save', 'take original document', 'check');5
Sequence;1995;('take original document', 'check', 'save');3
Sequence;1995;('performed offline', 'initialize', 'plan');7
Sequence;1995;('begin editing', 'save', 'finish preparations');8
Sequence;1995;('begin admissibility check', 'withdraw', 'calculate');4
Sequence;1995;('revoke decision', 'finish editing', 'calculate');17
Sequence;1995;('initialize', 'insert document', 'remove document');4
Sequence;1995;('finish preparations', 'save', 'initialize');19
Sequence;1995;('finish preparations', 'insert document', 'insert document');9
Sequence;1995;('save', 'take original document', 'begin payment');15
Sequence;1995;('approve', 'approve', 'save');4
Sequence;1995;('revoke decision', 'save', 'check');3
Sequence;1995;('calculate', 'calculate', 'plan');17
Sequence;1995;('prepare offline', 'initialize', 'performed');24
Sequence;1995;('plan', 'finish preparations', 'begin preparations');48
Sequence;1995;('begin admissibility check', 'check admissibility', 'remove document');5
Sequence;1995;('withdraw', 'begin admissibility check', 'calculate');3
Sequence;1995;('begin editing', 'plan', 'initialize');12
Sequence;1995;('calculate', 'approve', 'begin admissibility check');4
Sequence;1995;('begin preparations', 'insert document', 'save');3
Sequence;1995;('check admissibility', 'calculate', 'finish editing');4
Sequence;1995;('begin editing', 'save', 'remove document');8
Sequence;1995;('insert document', 'revoke decision', 'revoke decision');12
Sequence;1995;('calculate', 'take original document', 'save');6
Sequence;1995;('check', 'take original document', 'check');3
Sequence;1995;('decide', 'save', 'calculate');11
Sequence;1995;('finish preparations', 'initialize', 'plan');17
Sequence;1995;('save', 'finish editing', 'begin preparations');11
Sequence;1995;('finish editing', 'finish preparations', 'initialize');8
Sequence;1995;('finish editing', 'begin preparations', 'save');7
Sequence;1995;('check admissibility', 'insert document', 'insert document');4
Sequence;1995;('finish editing', 'begin payment', 'finish payment');5
Sequence;1995;('begin editing', 'save', 'begin payment');3
Sequence;1995;('save', 'save', 'prepare offline');5
Sequence;1995;('finish payment', 'plan', 'initialize');3
Sequence;1995;('begin payment', 'finish payment', 'plan');3
Sequence;1995;('initialize', 'save', 'initialize');118
Sequence;1995;('calculate', 'calculate', 'finish preparations');221
Sequence;1995;('performed offline', 'save', 'begin editing');6
Sequence;1995;('take original document', 'save', 'insert document');3
Sequence;1995;('initialize', 'performed', 'take original document');3
Sequence;1995;('begin admissibility check', 'withdraw', 'save');3
Sequence;1995;('insert document', 'begin admissibility check', 'withdraw');3
Sequence;1995;('take original document', 'calculate', 'calculate');15
Sequence;1995;('save', 'insert document', 'begin admissibility check');3
Sequence;1995;('remove document', 'begin admissibility check', 'withdraw');3
Sequence;1995;('finish editing', 'save', 'withdraw');5
Sequence;1995;('withdraw', 'save', 'save');5
Sequence;1995;('check admissibility', 'save', 'calculate');4
Sequence;1995;('finish editing', 'insert document', 'remove document');15
Sequence;1995;('begin editing from refused', 'begin editing from refused', 'calculate');5
Sequence;1995;('calculate', 'revoke decision', 'revoke decision');5
Sequence;1995;('take original document', 'begin payment', 'finish payment');3
Sequence;1995;('calculate', 'withdraw', 'begin editing');11
Sequence;1995;('finish payment', 'begin editing', 'finish editing');57
Sequence;1995;('withdraw', 'insert document', 'initialize');16
Sequence;1995;('finish payment', 'finish editing', 'initialize');3
Sequence;1995;('refuse', 'save', 'insert document');3
Sequence;1995;('remove document', 'insert document', 'begin editing');4
Sequence;1995;('save', 'discard', 'save');3
Sequence;1995;('abort payment', 'revoke decision', 'remove document');5
Sequence;1995;('prepare offline', 'performed', 'save');7
Sequence;1995;('plan', 'initialize', 'begin editing');3
Sequence;1995;('finish payment', 'remove document', 'insert document');4
Sequence;1995;('save', 'begin editing', 'begin admissibility check');3
Sequence;1995;('remove document', 'finish editing', 'insert document');3
Sequence;1995;('initialize', 'prepare offline', 'begin editing');3
Sequence;1995;('calculate', 'finish editing', 'approve');3
Sequence;1995;('calculate', 'finish preparations', 'insert document');6
Sequence;1995;('remove document', 'withdraw', 'insert document');3
Sequence;1995;('revoke decision', 'insert document', 'finish editing');3
Sequence;1995;('plan', 'finish preparations', 'performed');3
Sequence;1995;('begin editing', 'finish editing', 'finish payment');5
Sequence;1995;('revoke decision', 'begin editing', 'begin editing');20
Sequence;1995;('begin editing', 'finish editing', 'revoke decision');3
Sequence;1995;('decide', 'revoke decision', 'begin editing');45
Sequence;1995;('initialize', 'remove document', 'save');3
Sequence;1995;('save', 'refuse', 'begin editing from refused');5
Sequence;1995;('initialize', 'performed', 'begin editing');1539
Sequence;1995;('decide', 'revoke decision', 'begin payment');3
Sequence;1995;('revoke decision', 'revoke decision', 'begin editing');4
Sequence;1995;('finish editing', 'finish editing', 'take original document');3
Sequence;1995;('revoke decision', 'insert document', 'begin payment');3
Sequence;1995;('revoke withdrawal', 'remove document', 'calculate');3
Sequence;1995;('save', 'calculate', 'revoke decision');5
Sequence;1995;('revoke decision', 'calculate', 'begin editing');11
Sequence;1995;('begin editing', 'remove document', 'remove document');3
Sequence;1995;('discard', 'save', 'save');5
Sequence;1995;('begin editing', 'finish editing', 'performed');31
Sequence;1995;('insert document', 'remove document', 'begin editing');4
Sequence;1995;('calculate', 'withdraw', 'remove document');5
Sequence;1995;('prepare offline', 'cancel offline', 'finish preparations');27
Sequence;1995;('save', 'performed offline', 'insert document');6
Sequence;1995;('performed offline', 'insert document', 'save');6
Sequence;1995;('withdraw', 'remove document', 'revoke withdrawal');5
Sequence;1995;('insert document', 'begin editing', 'finish editing');7
Sequence;1995;('performed', 'performed offline', 'save');5
Sequence;1995;('save', 'performed offline', 'finish preparations');4
Sequence;1995;('calculate', 'finish editing', 'finish preparations');316
Sequence;1995;('save', 'save', 'check admissibility');4
Sequence;1995;('insert document', 'save', 'finish preparations');15
Sequence;1995;('finish editing', 'remove document', 'revoke decision');3
Sequence;1995;('insert document', 'begin editing', 'begin editing');15
Sequence;1995;('begin preparations', 'begin editing', 'calculate');7
Sequence;1995;('save', 'begin preparations', 'begin editing');11
Sequence;1995;('decide', 'remove document', 'begin editing');4
Sequence;1995;('save', 'finish editing', 'revoke decision');12
Sequence;1995;('finish editing', 'revoke decision', 'revoke decision');6
Sequence;1995;('performed offline', 'begin editing', 'save');10
Sequence;1995;('remove document', 'save', 'begin admissibility check');3
Sequence;1995;('calculate', 'approve', 'approve');3
Sequence;1995;('initialize', 'performed', 'prepare offline');13
Sequence;1995;('performed', 'save', 'begin preparations');11
Sequence;1995;('calculate', 'begin editing from refused', 'save');3
Sequence;1995;('save', 'calculate', 'begin editing from refused');3
Sequence;1995;('calculate', 'save', 'begin admissibility check');4
Sequence;1995;('begin admissibility check', 'begin editing', 'save');4
Sequence;1995;('prepare offline', 'calculate', 'calculate');14
Sequence;1995;('save', 'refuse', 'insert document');4
Sequence;1995;('insert document', 'save', 'refuse');3
Sequence;1995;('prepare offline', 'save', 'performed offline');5
Sequence;1995;('take original document', 'check', 'initialize');3
Sequence;1995;('performed offline', 'save', 'initialize');7
Sequence;1995;('prepare external', 'begin preparations', 'save');15
Sequence;1995;('finish editing', 'approve', 'calculate');3
Sequence;1995;('performed', 'begin editing', 'finish editing');88
Sequence;1995;('decide', 'begin editing', 'decide');4
Sequence;1995;('initialize', 'cancel offline', 'prepare offline');3
Sequence;1995;('finish editing', 'begin preparations', 'finish preparations');7
Sequence;1995;('save', 'insert document', 'revoke decision');3
Sequence;1995;('prepare offline', 'begin editing', 'save');16
Sequence;1995;('decide', 'finish editing', 'begin editing');3
Sequence;1995;('save', 'save', 'abort external');6
Sequence;1995;('begin preparations', 'save', 'initialize');3
Sequence;1995;('prepare external', 'save', 'save');65
Sequence;1995;('finish preparations', 'prepare external', 'save');13
Sequence;1995;('save', 'abort external', 'finish preparations');10
Sequence;1995;('begin editing', 'save', 'approve');8
Sequence;1995;('calculate', 'decide', 'save');3
Sequence;1995;('insert document', 'finish editing', 'initialize');6
Sequence;1995;('begin preparations', 'prepare external', 'save');77
Sequence;1995;('prepare external', 'save', 'abort external');3
Sequence;1995;('calculate', 'begin editing', 'plan');6
Sequence;1995;('save', 'begin preparations', 'prepare external');20
Sequence;1995;('prepare external', 'abort external', 'prepare offline');11
Sequence;1995;('abort external', 'prepare offline', 'save');8
Sequence;1995;('save', 'discard', 'finish editing');3
Sequence;1995;('finish preparations', 'save', 'calculate');28
Sequence;1995;('abort payment', 'insert document', 'begin payment');3
Sequence;1995;('initialize', 'plan', 'calculate');3
Sequence;1995;('save', 'take original document', 'take original document');4
Sequence;1995;('prepare offline', 'finish editing', 'save');4
Sequence;1995;('begin preparations', 'prepare offline', 'finish editing');3
Sequence;1995;('remove document', 'begin editing', 'begin editing');4
Sequence;1995;('begin editing', 'insert document', 'begin editing');32
Sequence;1995;('discard', 'insert document', 'save');7
Sequence;1995;('finish editing', 'calculate', 'performed');337
Sequence;1995;('initialize', 'prepare offline', 'save');10
Sequence;1995;('revoke decision', 'withdraw', 'revoke withdrawal');38
Sequence;1995;('save', 'calculate', 'take original document');3
Sequence;1995;('decide', 'take original document', 'begin payment');133
Sequence;1995;('begin payment', 'insert document', 'initialize');3
Sequence;1995;('finish editing', 'decide', 'take original document');133
Sequence;1995;('insert document', 'decide', 'revoke decision');9
Sequence;1995;('calculate', 'begin editing', 'finish preparations');7
Sequence;1995;('calculate', 'finish editing', 'performed offline');9
Sequence;1995;('begin preparations', 'prepare offline', 'calculate');123
Sequence;1995;('prepare offline', 'calculate', 'save');101
Sequence;1995;('remove document', 'insert document', 'revoke decision');10
Sequence;1995;('performed offline', 'finish editing', 'save');5
Sequence;1995;('revoke decision', 'begin editing', 'save');23
Sequence;1995;('finish preparations', 'calculate', 'save');18
Sequence;1995;('finish preparations', 'begin preparations', 'begin editing');3
Sequence;1995;('calculate', 'begin editing from refused', 'revoke approval');4
Sequence;1995;('insert document', 'calculate', 'begin editing from refused');6
Sequence;1995;('begin preparations', 'initialize', 'prepare offline');11
Sequence;1995;('insert document', 'calculate', 'begin editing');8
Sequence;1995;('save', 'calculate', 'performed offline');17
Sequence;1995;('take original document', 'save', 'calculate');7
Sequence;1995;('finish editing', 'begin editing', 'plan');3
Sequence;1995;('finish editing', 'revoke decision', 'save');3
Sequence;1995;('remove document', 'begin editing', 'finish editing');3
Sequence;1995;('begin editing', 'create', 'initialize');5423
Sequence;1995;('begin editing', 'finish editing', 'create');13912
Sequence;1995;('create', 'begin editing', 'create');2300
Sequence;1995;('create', 'initialize', 'begin editing');16760
Sequence;1995;('initialize', 'performed', 'calculate');2948
Sequence;1995;('finish editing', 'create', 'begin editing');3772
Sequence;1995;('begin editing', 'create', 'create');1799
Sequence;1995;('finish editing', 'performed', 'calculate');37
Sequence;1995;('initialize', 'begin editing', 'create');5494
Sequence;1995;('create', 'create', 'initialize');1435
Sequence;1995;('calculate', 'initialize', 'performed');1267
Sequence;1995;('finish editing', 'create', 'initialize');16881
Sequence;1995;('create', 'initialize', 'performed');7352
Sequence;1995;('finish editing', 'restart editing', 'save');327
Sequence;1995;('restart editing', 'save', 'restart editing');6
Sequence;1995;('finish pre-check', 'finish editing', 'begin editing');951
Sequence;1995;('insert document', 'finish payment', 'begin editing');770
Sequence;1995;('restart editing', 'finish pre-check', 'finish editing');26
Sequence;1995;('save', 'restart editing', 'finish pre-check');3
Sequence;1995;('calculate', 'finish editing', 'restart editing');330
Sequence;1995;('begin editing', 'create', 'calculate');455
Sequence;1995;('create', 'calculate', 'initialize');409
Sequence;1995;('create', 'begin editing', 'initialize');21
Sequence;1995;('finish editing', 'create', 'create');384
Sequence;1995;('create', 'calculate', 'calculate');85
Sequence;1995;('restart editing', 'save', 'finish editing');308
Sequence;1995;('insert document', 'finish payment', 'restart editing');207
Sequence;1995;('finish payment', 'restart editing', 'save');120
Sequence;1995;('create', 'create', 'calculate');322
Sequence;1995;('create', 'create', 'create');423
Sequence;1995;('create', 'calculate', 'save');227
Sequence;1995;('save', 'calculate', 'finish pre-check');2049
Sequence;1995;('restart editing', 'save', 'calculate');274
Sequence;1995;('calculate', 'finish pre-check', 'finish editing');2152
Sequence;1995;('finish pre-check', 'finish editing', 'calculate');211
Sequence;1995;('decide', 'restart editing', 'restart editing');5
Sequence;1995;('finish pre-check', 'finish editing', 'restart editing');23
Sequence;1995;('finish editing', 'restart editing', 'calculate');7
Sequence;1995;('finish editing', 'decide', 'restart editing');54
Sequence;1995;('finish pre-check', 'finish editing', 'save');635
Sequence;1995;('restart editing', 'restart editing', 'save');86
Sequence;1995;('create', 'save', 'initialize');43
Sequence;1995;('begin editing', 'create', 'save');515
Sequence;1995;('begin payment', 'insert document', 'restart editing');23
Sequence;1995;('restart editing', 'save', 'save');99
Sequence;1995;('insert document', 'restart editing', 'save');18
Sequence;1995;('withdraw', 'calculate', 'insert document');7
Sequence;1995;('begin editing', 'create', 'finish editing');12
Sequence;1995;('create', 'finish editing', 'create');9
Sequence;1995;('finish payment', 'restart editing', 'finish editing');35
Sequence;1995;('restart editing', 'finish editing', 'save');13
Sequence;1995;('save', 'save', 'restart editing');84
Sequence;1995;('save', 'restart editing', 'save');81
Sequence;1995;('insert document', 'initialize', 'save');17
Sequence;1995;('save', 'finish pre-check', 'finish editing');1890
Sequence;1995;('save', 'begin editing', 'finish pre-check');33
Sequence;1995;('save', 'save', 'finish pre-check');558
Sequence;1995;('begin editing', 'finish pre-check', 'save');16
Sequence;1995;('finish pre-check', 'save', 'insert document');14
Sequence;1995;('prepare external', 'initialize', 'begin editing');46
Sequence;1995;('create', 'create', 'save');277
Sequence;1995;('create', 'save', 'save');419
Sequence;1995;('initialize', 'save', 'plan');44
Sequence;1995;('begin editing', 'save', 'restart editing');13
Sequence;1995;('finish editing', 'begin editing', 'create');209
Sequence;1995;('calculate', 'create', 'save');8
Sequence;1995;('create', 'save', 'calculate');985
Sequence;1995;('save', 'performed', 'calculate');28
Sequence;1995;('performed', 'begin editing', 'calculate');218
Sequence;1995;('create', 'initialize', 'plan');719
Sequence;1995;('save', 'begin payment', 'insert document');82
Sequence;1995;('decide', 'begin payment', 'restart editing');18
Sequence;1995;('calculate', 'save', 'finish pre-check');42
Sequence;1995;('begin editing', 'begin editing', 'calculate protocol');3
Sequence;1995;('begin editing', 'calculate protocol', 'save');27
Sequence;1995;('finish pre-check', 'finish editing', 'insert document');93
Sequence;1995;('calculate protocol', 'save', 'calculate');30
Sequence;1995;('insert document', 'decide', 'begin payment');14
Sequence;1995;('restart editing', 'save', 'begin editing');4
Sequence;1995;('decide', 'revoke decision', 'restart editing');28
Sequence;1995;('revoke decision', 'restart editing', 'save');18
Sequence;1995;('finish pre-check', 'insert document', 'save');76
Sequence;1995;('finish pre-check', 'calculate', 'calculate');38
Sequence;1995;('calculate', 'finish pre-check', 'insert document');35
Sequence;1995;('calculate', 'finish editing', 'finish pre-check');19
Sequence;1995;('finish editing', 'finish pre-check', 'calculate');22
Sequence;1995;('calculate', 'calculate', 'finish pre-check');189
Sequence;1995;('calculate', 'finish pre-check', 'calculate');387
Sequence;1995;('finish pre-check', 'calculate', 'finish pre-check');87
Sequence;1995;('save', 'finish preparations', 'initialize');7
Sequence;1995;('calculate', 'begin editing from refused', 'insert document');8
Sequence;1995;('create', 'plan', 'initialize');124
Sequence;1995;('finish editing', 'create', 'plan');92
Sequence;1995;('performed', 'calculate', 'initialize');10
Sequence;1995;('finish editing', 'finish editing', 'create');9519
Sequence;1995;('begin preparations', 'initialize', 'plan');21
Sequence;1995;('finish editing', 'begin editing', 'finish pre-check');116
Sequence;1995;('begin payment', 'restart editing', 'restart editing');5
Sequence;1995;('save', 'restart editing', 'restart editing');13
Sequence;1995;('calculate', 'save', 'restart editing');7
Sequence;1995;('begin editing', 'finish pre-check', 'finish editing');5729
Sequence;1995;('save', 'restart editing', 'finish editing');31
Sequence;1995;('performed', 'create', 'calculate');3
Sequence;1995;('create', 'calculate', 'finish editing');219
Sequence;1995;('initialize', 'performed', 'create');13
Sequence;1995;('decide', 'restart editing', 'save');45
Sequence;1995;('calculate protocol', 'save', 'finish editing');42
Sequence;1995;('finish payment', 'begin editing', 'calculate protocol');24
Sequence;1995;('calculate protocol', 'finish editing', 'calculate protocol');4
Sequence;1995;('finish editing', 'calculate protocol', 'save');5
Sequence;1995;('finish editing', 'create', 'save');890
Sequence;1995;('insert document', 'initialize', 'restart editing');16
Sequence;1995;('initialize', 'restart editing', 'save');12
Sequence;1995;('begin editing', 'begin editing', 'finish pre-check');2472
Sequence;1995;('restart editing', 'finish editing', 'begin editing');35
Sequence;1995;('save', 'calculate', 'restart editing');14
Sequence;1995;('calculate', 'restart editing', 'save');46
Sequence;1995;('begin editing', 'insert document', 'calculate protocol');23
Sequence;1995;('calculate protocol', 'calculate protocol', 'save');52
Sequence;1995;('insert document', 'calculate protocol', 'calculate protocol');23
Sequence;1995;('finish payment', 'restart editing', 'restart editing');43
Sequence;1995;('restart editing', 'restart editing', 'finish pre-check');18
Sequence;1995;('clear', 'begin editing', 'create');113
Sequence;1995;('create', 'save', 'finish editing');149
Sequence;1995;('begin editing', 'create', 'insert document');37
Sequence;1995;('finish editing', 'clear', 'begin editing');475
Sequence;1995;('create', 'insert document', 'save');180
Sequence;1995;('performed', 'calculate', 'create');3
Sequence;1995;('calculate', 'create', 'calculate');3
Sequence;1995;('begin editing', 'save', 'finish pre-check');441
Sequence;1995;('finish pre-check', 'calculate', 'finish editing');580
Sequence;1995;('save', 'finish pre-check', 'calculate');259
Sequence;1995;('finish editing', 'create', 'calculate');389
Sequence;1995;('performed', 'initialize', 'performed');29
Sequence;1995;('performed', 'begin editing', 'create');55
Sequence;1995;('calculate', 'finish preparations', 'calculate');10
Sequence;1995;('calculate', 'calculate', 'restart editing');23
Sequence;1995;('prepare external', 'initialize', 'plan');116
Sequence;1995;('begin preparations', 'performed', 'begin editing');6
Sequence;1995;('finish editing', 'calculate', 'finish preparations');116
Sequence;1995;('begin editing', 'begin editing', 'restart editing');3
Sequence;1995;('begin editing', 'restart editing', 'save');6
Sequence;1995;('begin payment', 'restart editing', 'save');16
Sequence;1995;('abort payment', 'begin payment', 'restart editing');4
