approach;total_size;partition;partition_size
Sequence;1995;('save', 'withdraw', 'insert document');8
Sequence;1995;('insert document', 'save', 'withdraw');23
Sequence;1995;('initialize', 'plan', 'initialize');15
Sequence;1995;('begin editing from refused', 'insert document', 'begin admissibility check');3
Sequence;1995;('revoke decision', 'insert document', 'revoke decision');22
Sequence;1995;('save', 'remove document', 'calculate');12
Sequence;1995;('insert document', 'revoke decision', 'insert document');20
Sequence;1995;('decide', 'insert document', 'begin editing');24
Sequence;1995;('remove document', 'revoke decision', 'finish editing');5
Sequence;1995;('revoke decision', 'finish editing', 'decide');23
Sequence;1995;('begin payment', 'begin editing', 'begin editing');4
Sequence;1995;('begin editing', 'begin editing', 'finish payment');3
Sequence;1995;('refuse', 'insert document', 'calculate');22
Sequence;1995;('revoke decision', 'revoke decision', 'remove document');7
Sequence;1995;('revoke decision', 'begin payment', 'abort payment');4
Sequence;1995;('remove document', 'revoke decision', 'revoke decision');17
Sequence;1995;('finish editing', 'remove document', 'remove document');14
Sequence;1995;('begin admissibility check', 'check admissibility', 'save');26
Sequence;1995;('check admissibility', 'save', 'begin admissibility check');22
Sequence;1995;('save', 'finish editing', 'approve');5
Sequence;1995;('finish editing', 'approve', 'begin editing');5
Sequence;1995;('begin preparations', 'save', 'save');35
Sequence;1995;('check admissibility', 'begin editing', 'begin editing');5
Sequence;1995;('calculate', 'calculate', 'approve');21
Sequence;1995;('calculate', 'calculate', 'performed');497
Sequence;1995;('begin editing', 'finish preparations', 'save');11
Sequence;1995;('begin editing', 'save', 'begin admissibility check');34
Sequence;1995;('calculate', 'check admissibility', 'begin editing');14
Sequence;1995;('begin editing', 'initialize', 'plan');28
Sequence;1995;('performed', 'begin editing', 'insert document');312
Sequence;1995;('refuse', 'save', 'save');4
Sequence;1995;('calculate', 'refuse', 'save');4
Sequence;1995;('insert document', 'decide', 'save');9
Sequence;1995;('save', 'insert document', 'begin editing');17
Sequence;1995;('prepare offline', 'cancel offline', 'save');5
Sequence;1995;('begin preparations', 'prepare offline', 'cancel offline');94
Sequence;1995;('cancel offline', 'save', 'save');3
Sequence;1995;('prepare offline', 'cancel offline', 'prepare offline');61
Sequence;1995;('cancel offline', 'prepare offline', 'save');49
Sequence;1995;('save', 'refuse', 'calculate');3
Sequence;1995;('insert document', 'abort payment', 'begin payment');1885
Sequence;1995;('begin payment', 'insert document', 'abort payment');1885
Sequence;1995;('revoke decision', 'revoke decision', 'calculate');190
Sequence;1995;('refuse', 'insert document', 'begin admissibility check');17
Sequence;1995;('finish editing', 'remove document', 'begin editing');13
Sequence;1995;('remove document', 'begin editing', 'remove document');27
Sequence;1995;('decide', 'save', 'check');8
Sequence;1995;('finish editing', 'abort external', 'finish preparations');110
Sequence;1995;('check', 'finish editing', 'abort external');4
Sequence;1995;('begin preparations', 'prepare external', 'check');3
Sequence;1995;('performed offline', 'initialize', 'save');24
Sequence;1995;('prepare external', 'check', 'finish editing');3
Sequence;1995;('finish editing', 'decide', 'withdraw');7
Sequence;1995;('decide', 'revoke decision', 'finish editing');34
Sequence;1995;('insert document', 'insert document', 'finish payment');12450
Sequence;1995;('insert document', 'decide', 'decide');8
Sequence;1995;('check', 'finish editing', 'take original document');12
Sequence;1995;('begin editing', 'withdraw', 'revoke withdrawal');7
Sequence;1995;('withdraw', 'revoke withdrawal', 'begin editing');56
Sequence;1995;('revoke withdrawal', 'begin editing', 'withdraw');4
Sequence;1995;('discard', 'initialize', 'begin editing');5
Sequence;1995;('remove document', 'begin editing', 'save');27
Sequence;1995;('remove document', 'calculate', 'insert document');11
Sequence;1995;('insert document', 'calculate', 'withdraw');9
Sequence;1995;('finish editing', 'withdraw', 'revoke withdrawal');10
Sequence;1995;('approve', 'begin editing', 'save');6
Sequence;1995;('finish editing', 'save', 'revoke decision');36
Sequence;1995;('begin payment', 'finish editing', 'finish editing');14
Sequence;1995;('remove document', 'save', 'initialize');4
Sequence;1995;('begin admissibility check', 'check admissibility', 'insert document');20
Sequence;1995;('check admissibility', 'insert document', 'save');19
Sequence;1995;('decide', 'save', 'begin payment');32
Sequence;1995;('decide', 'begin payment', 'save');33
Sequence;1995;('performed', 'prepare offline', 'cancel offline');6
Sequence;1995;('prepare offline', 'cancel offline', 'initialize');13
Sequence;1995;('begin preparations', 'check', 'finish editing');5
Sequence;1995;('save', 'revoke decision', 'remove document');8
Sequence;1995;('decide', 'approve', 'calculate');8
Sequence;1995;('check admissibility', 'calculate', 'begin editing');15
Sequence;1995;('decide', 'decide', 'approve');3
Sequence;1995;('check admissibility', 'save', 'check');5
Sequence;1995;('save', 'revoke approval', 'begin admissibility check');3
Sequence;1995;('begin admissibility check', 'withdraw', 'insert document');22
Sequence;1995;('save', 'save', 'plan');17
Sequence;1995;('remove document', 'decide', 'begin editing');4
Sequence;1995;('calculate', 'remove document', 'decide');9
Sequence;1995;('finish editing', 'calculate', 'take original document');22
Sequence;1995;('save', 'finish editing', 'prepare offline');4
Sequence;1995;('finish editing', 'prepare offline', 'save');10
Sequence;1995;('begin preparations', 'save', 'finish editing');8
Sequence;1995;('revoke withdrawal', 'begin editing', 'calculate');71
Sequence;1995;('insert document', 'save', 'revoke withdrawal');50
Sequence;1995;('save', 'revoke withdrawal', 'remove document');48
Sequence;1995;('calculate', 'finish editing', 'withdraw');12
Sequence;1995;('save', 'revoke withdrawal', 'begin editing');9
Sequence;1995;('save', 'begin editing', 'finish editing');107
Sequence;1995;('remove document', 'decide', 'begin payment');4
Sequence;1995;('finish editing', 'remove document', 'decide');3
Sequence;1995;('finish editing', 'take original document', 'check');20
Sequence;1995;('take original document', 'check', 'insert document');20
Sequence;1995;('revoke decision', 'begin editing', 'calculate');7
Sequence;1995;('check admissibility', 'begin admissibility check', 'begin admissibility check');3
Sequence;1995;('approve', 'begin editing', 'decide');6
Sequence;1995;('begin editing', 'decide', 'calculate');4
Sequence;1995;('decide', 'begin editing', 'remove document');8
Sequence;1995;('calculate', 'finish editing', 'check admissibility');6
Sequence;1995;('finish editing', 'check admissibility', 'approve');4
Sequence;1995;('begin admissibility check', 'begin admissibility check', 'check admissibility');6
Sequence;1995;('finish editing', 'finish payment', 'initialize');16
Sequence;1995;('begin editing', 'save', 'revoke withdrawal');3
Sequence;1995;('save', 'decide', 'begin editing');27
Sequence;1995;('finish editing', 'decide', 'plan');3
Sequence;1995;('save', 'decide', 'begin payment');25
Sequence;1995;('decide', 'plan', 'initialize');5
Sequence;1995;('insert document', 'remove document', 'calculate');13
Sequence;1995;('save', 'save', 'decide');7
Sequence;1995;('begin admissibility check', 'begin editing', 'calculate');6
Sequence;1995;('check admissibility', 'begin admissibility check', 'begin editing');6
Sequence;1995;('performed', 'initialize', 'initialize');213
Sequence;1995;('prepare offline', 'initialize', 'save');46
Sequence;1995;('begin preparations', 'prepare offline', 'initialize');92
Sequence;1995;('save', 'performed', 'plan');47
Sequence;1995;('withdraw', 'begin editing', 'calculate');12
Sequence;1995;('insert document', 'finish payment', 'insert document');1455
Sequence;1995;('insert document', 'decide', 'begin editing');6
Sequence;1995;('insert document', 'initialize', 'begin payment');9
Sequence;1995;('insert document', 'insert document', 'decide');5
Sequence;1995;('insert document', 'revoke withdrawal', 'begin admissibility check');4
Sequence;1995;('withdraw', 'insert document', 'revoke withdrawal');5
Sequence;1995;('revoke withdrawal', 'begin admissibility check', 'check admissibility');4
Sequence;1995;('save', 'withdraw', 'withdraw');18
Sequence;1995;('withdraw', 'withdraw', 'insert document');9
Sequence;1995;('check', 'plan', 'initialize');6
Sequence;1995;('save', 'check', 'plan');4
Sequence;1995;('performed offline', 'initialize', 'calculate');4
Sequence;1995;('insert document', 'begin payment', 'insert document');145
Sequence;1995;('begin editing', 'take original document', 'calculate');3
Sequence;1995;('begin editing from refused', 'begin editing from refused', 'insert document');5
Sequence;1995;('remove document', 'finish editing', 'save');6
Sequence;1995;('calculate', 'remove document', 'finish editing');12
Sequence;1995;('prepare offline', 'save', 'initialize');17
Sequence;1995;('begin editing', 'calculate', 'check');6
Sequence;1995;('remove document', 'remove document', 'begin editing');14
Sequence;1995;('finish editing', 'insert document', 'calculate');12
Sequence;1995;('begin payment', 'finish payment', 'check');4
Sequence;1995;('begin editing', 'decide', 'begin editing');5
Sequence;1995;('finish payment', 'check', 'finish editing');5
Sequence;1995;('decide', 'remove document', 'remove document');6
Sequence;1995;('begin editing', 'take original document', 'insert document');6
Sequence;1995;('revoke decision', 'calculate', 'insert document');22
Sequence;1995;('calculate', 'begin editing', 'revoke decision');3
Sequence;1995;('calculate', 'insert document', 'revoke decision');5
Sequence;1995;('begin editing', 'revoke decision', 'calculate');7
Sequence;1995;('revoke decision', 'initialize', 'begin editing');3
Sequence;1995;('begin preparations', 'prepare offline', 'insert document');5
Sequence;1995;('prepare offline', 'insert document', 'save');4
Sequence;1995;('finish preparations', 'begin preparations', 'check');3
Sequence;1995;('decide', 'begin editing', 'initialize');25
Sequence;1995;('performed', 'save', 'finish preparations');33
Sequence;1995;('save', 'check admissibility', 'refuse');8
Sequence;1995;('remove document', 'begin payment', 'finish payment');6
Sequence;1995;('calculate', 'performed', 'insert document');3
Sequence;1995;('remove document', 'calculate', 'save');13
Sequence;1995;('insert document', 'finish payment', 'save');752
Sequence;1995;('initialize', 'finish preparations', 'begin preparations');18
Sequence;1995;('performed', 'calculate', 'finish editing');1845
Sequence;1995;('calculate', 'revoke withdrawal', 'begin editing');4
Sequence;1995;('begin payment', 'finish payment', 'revoke withdrawal');3
Sequence;1995;('withdraw', 'calculate', 'calculate');6
Sequence;1995;('finish editing', 'save', 'begin payment');12
Sequence;1995;('insert document', 'revoke withdrawal', 'begin editing');8
Sequence;1995;('finish editing', 'remove document', 'withdraw');3
Sequence;1995;('remove document', 'withdraw', 'remove document');3
Sequence;1995;('decide', 'remove document', 'save');5
Sequence;1995;('remove document', 'save', 'begin payment');7
Sequence;1995;('begin editing', 'insert document', 'finish editing');83
Sequence;1995;('revoke decision', 'decide', 'save');15
Sequence;1995;('finish editing', 'insert document', 'finish editing');12
Sequence;1995;('remove document', 'begin admissibility check', 'check admissibility');10
Sequence;1995;('insert document', 'remove document', 'begin admissibility check');9
Sequence;1995;('begin preparations', 'finish preparations', 'begin preparations');8
Sequence;1995;('finish preparations', 'save', 'finish editing');13
Sequence;1995;('begin preparations', 'save', 'check');3
Sequence;1995;('save', 'performed offline', 'calculate');61
Sequence;1995;('performed offline', 'calculate', 'save');26
Sequence;1995;('check', 'remove document', 'save');3
Sequence;1995;('save', 'check', 'remove document');3
Sequence;1995;('save', 'initialize', 'begin admissibility check');6
Sequence;1995;('check admissibility', 'begin admissibility check', 'withdraw');10
Sequence;1995;('insert document', 'withdraw', 'insert document');7
Sequence;1995;('begin admissibility check', 'withdraw', 'begin admissibility check');4
Sequence;1995;('withdraw', 'begin admissibility check', 'check admissibility');5
Sequence;1995;('save', 'remove document', 'begin editing');13
Sequence;1995;('calculate', 'save', 'performed offline');66
Sequence;1995;('cancel offline', 'prepare offline', 'initialize');10
Sequence;1995;('begin editing', 'calculate', 'cancel offline');5
Sequence;1995;('prepare offline', 'initialize', 'begin editing');21
Sequence;1995;('calculate', 'cancel offline', 'prepare offline');5
Sequence;1995;('approve', 'revoke approval', 'refuse');3
Sequence;1995;('begin editing from refused', 'revoke approval', 'begin admissibility check');4
Sequence;1995;('withdraw', 'insert document', 'insert document');4
Sequence;1995;('calculate', 'approve', 'revoke approval');5
Sequence;1995;('refuse', 'begin editing from refused', 'calculate');38
Sequence;1995;('finish editing', 'finish editing', 'decide');16
Sequence;1995;('insert document', 'insert document', 'begin admissibility check');18
Sequence;1995;('decide', 'save', 'begin editing');28
Sequence;1995;('check', 'take original document', 'initialize');7
Sequence;1995;('calculate', 'remove document', 'begin admissibility check');3
Sequence;1995;('calculate', 'decide', 'decide');32
Sequence;1995;('initialize', 'plan', 'finish editing');4
Sequence;1995;('cancel offline', 'prepare offline', 'cancel offline');22
Sequence;1995;('remove document', 'save', 'begin editing');20
Sequence;1995;('finish editing', 'insert document', 'insert document');28
Sequence;1995;('discard', 'save', 'check');4
Sequence;1995;('save', 'take original document', 'calculate');24
Sequence;1995;('insert document', 'insert document', 'revoke approval');7
Sequence;1995;('insert document', 'revoke approval', 'refuse');3
Sequence;1995;('performed', 'performed', 'check');4
Sequence;1995;('calculate', 'remove document', 'initialize');3
Sequence;1995;('remove document', 'initialize', 'begin editing');6
Sequence;1995;('check admissibility', 'refuse', 'save');6
Sequence;1995;('decide', 'begin editing', 'insert document');47
Sequence;1995;('revoke decision', 'insert document', 'remove document');15
Sequence;1995;('decide', 'revoke decision', 'withdraw');37
Sequence;1995;('begin payment', 'begin editing', 'finish editing');3
Sequence;1995;('begin payment', 'check', 'finish editing');6
Sequence;1995;('abort payment', 'begin payment', 'check');6
Sequence;1995;('check admissibility', 'insert document', 'remove document');4
Sequence;1995;('begin editing', 'finish editing', 'mail income');162
Sequence;1995;('finish editing', 'mail income', 'mail valid');37
Sequence;1995;('performed', 'finish editing', 'finish preparations');36
Sequence;1995;('finish editing', 'initialize', 'finish preparations');49
Sequence;1995;('calculate', 'decide', 'revoke decision');13
Sequence;1995;('abort payment', 'insert document', 'save');6
Sequence;1995;('begin payment', 'abort payment', 'insert document');12
Sequence;1995;('finish preparations', 'begin editing', 'finish editing');4
Sequence;1995;('withdraw', 'begin editing', 'save');3
Sequence;1995;('finish editing', 'take original document', 'calculate');10
Sequence;1995;('change department', 'change department', 'change department');8
Sequence;1995;('finish payment', 'change department', 'change department');5
Sequence;1995;('calculate', 'initialize', 'finish editing');16
Sequence;1995;('performed', 'insert document', 'remove document');4
Sequence;1995;('take original document', 'begin editing', 'calculate');401
Sequence;1995;('insert document', 'insert document', 'finish preparations');18
Sequence;1995;('insert document', 'finish preparations', 'save');22
Sequence;1995;('finish editing', 'abort external', 'prepare external');5
Sequence;1995;('finish editing', 'finish preparations', 'prepare external');131
Sequence;1995;('begin editing from refused', 'calculate', 'insert document');5
Sequence;1995;('finish payment', 'begin admissibility check', 'check admissibility');4
Sequence;1995;('initialize', 'performed offline', 'save');4
Sequence;1995;('calculate', 'withdraw', 'withdraw');3
Sequence;1995;('decide', 'insert document', 'revoke withdrawal');5
Sequence;1995;('check admissibility', 'refuse', 'refuse');4
Sequence;1995;('begin editing from refused', 'insert document', 'save');15
Sequence;1995;('calculate', 'finish editing', 'plan');29
Sequence;1995;('remove document', 'finish editing', 'decide');10
Sequence;1995;('revoke withdrawal', 'withdraw', 'revoke withdrawal');3
Sequence;1995;('revoke withdrawal', 'begin admissibility check', 'calculate');5
Sequence;1995;('withdraw', 'revoke withdrawal', 'withdraw');5
Sequence;1995;('finish editing', 'begin editing', 'withdraw');3
Sequence;1995;('begin editing', 'remove document', 'calculate');4
Sequence;1995;('save', 'begin preparations', 'initialize');40
Sequence;1995;('finish editing', 'save', 'begin preparations');25
Sequence;1995;('begin preparations', 'initialize', 'finish preparations');10
Sequence;1995;('revoke decision', 'insert document', 'calculate');32
Sequence;1995;('begin editing', 'revoke decision', 'save');3
Sequence;1995;('refuse', 'revoke approval', 'approve');3
Sequence;1995;('remove document', 'revoke decision', 'insert document');37
Sequence;1995;('remove document', 'remove document', 'calculate');4
Sequence;1995;('calculate', 'finish editing', 'performed');3676
Sequence;1995;('calculate', 'finish editing', 'check');7
Sequence;1995;('finish editing', 'remove document', 'calculate');3
Sequence;1995;('remove document', 'decide', 'insert document');8
Sequence;1995;('finish editing', 'save', 'take original document');10
Sequence;1995;('calculate', 'save', 'begin preparations');25
Sequence;1995;('mail income', 'initialize', 'begin editing');3734
Sequence;1995;('mail valid', 'mail income', 'initialize');3730
Sequence;1995;('performed', 'finish editing', 'check');4
Sequence;1995;('finish editing', 'save', 'remove document');8
Sequence;1995;('decide', 'save', 'decide');11
Sequence;1995;('begin editing', 'save', 'decide');4
Sequence;1995;('save', 'withdraw', 'save');5
Sequence;1995;('revoke withdrawal', 'begin editing', 'finish editing');3
Sequence;1995;('calculate', 'initialize', 'finish preparations');4
Sequence;1995;('save', 'take original document', 'insert document');3
Sequence;1995;('begin editing', 'begin editing', 'finish editing');17
Sequence;1995;('calculate', 'begin admissibility check', 'withdraw');8
Sequence;1995;('decide', 'save', 'remove document');9
Sequence;1995;('prepare offline', 'save', 'performed');5
Sequence;1995;('finish editing', 'performed', 'check');3
Sequence;1995;('save', 'calculate', 'decide');7
Sequence;1995;('decide', 'insert document', 'decide');10
Sequence;1995;('calculate', 'remove document', 'revoke decision');6
Sequence;1995;('begin editing from refused', 'finish editing', 'begin editing');3
Sequence;1995;('save', 'remove document', 'finish editing');4
Sequence;1995;('calculate', 'begin editing from refused', 'finish editing');4
Sequence;1995;('calculate', 'calculate', 'begin editing from refused');13
Sequence;1995;('insert document', 'revoke approval', 'begin admissibility check');11
Sequence;1995;('save', 'insert document', 'revoke approval');4
Sequence;1995;('decide', 'decide', 'initialize');5
Sequence;1995;('begin preparations', 'prepare offline', 'performed');8
Sequence;1995;('begin editing', 'remove document', 'save');6
Sequence;1995;('refuse', 'calculate', 'calculate');4
Sequence;1995;('decide', 'insert document', 'approve');4
Sequence;1995;('save', 'remove document', 'revoke withdrawal');6
Sequence;1995;('initialize', 'finish editing', 'finish editing');32
Sequence;1995;('finish payment', 'finish editing', 'begin editing');6
Sequence;1995;('performed offline', 'begin editing', 'finish editing');4
Sequence;1995;('save', 'abort payment', 'save');5
Sequence;1995;('finish preparations', 'begin preparations', 'prepare offline');38
Sequence;1995;('prepare offline', 'initialize', 'plan');7
Sequence;1995;('check', 'begin editing', 'save');4
Sequence;1995;('save', 'check', 'begin editing');5
Sequence;1995;('refuse', 'insert document', 'revoke approval');5
Sequence;1995;('refuse', 'save', 'refuse');4
Sequence;1995;('insert document', 'approve', 'calculate');4
Sequence;1995;('calculate', 'insert document', 'withdraw');3
Sequence;1995;('take original document', 'save', 'finish editing');7
Sequence;1995;('performed', 'calculate', 'calculate');1009
Sequence;1995;('prepare offline', 'save', 'calculate');32
Sequence;1995;('calculate', 'take original document', 'take original document');5
Sequence;1995;('begin editing', 'calculate', 'take original document');27
Sequence;1995;('take original document', 'take original document', 'calculate');6
Sequence;1995;('refuse', 'insert document', 'begin editing from refused');4
Sequence;1995;('calculate', 'refuse', 'revoke approval');4
Sequence;1995;('cancel offline', 'finish preparations', 'save');33
Sequence;1995;('finish editing', 'save', 'plan');10
Sequence;1995;('remove document', 'calculate', 'calculate');12
Sequence;1995;('calculate', 'performed', 'begin editing');187
Sequence;1995;('decide', 'calculate', 'decide');22
Sequence;1995;('check admissibility', 'approve', 'revoke approval');5
Sequence;1995;('approve', 'revoke approval', 'begin admissibility check');3
Sequence;1995;('begin admissibility check', 'withdraw', 'withdraw');5
Sequence;1995;('save', 'begin preparations', 'calculate');21
Sequence;1995;('cancel offline', 'initialize', 'begin editing');7
Sequence;1995;('initialize', 'plan', 'begin editing');5
Sequence;1995;('save', 'performed', 'check');7
Sequence;1995;('begin editing', 'finish editing', 'mail valid');10
Sequence;1995;('performed', 'prepare offline', 'save');11
Sequence;1995;('begin payment', 'initialize', 'plan');3
Sequence;1995;('abort payment', 'begin payment', 'initialize');3
Sequence;1995;('begin editing', 'save', 'revoke decision');4
Sequence;1995;('finish editing', 'calculate', 'initialize');611
Sequence;1995;('revoke approval', 'refuse', 'insert document');4
Sequence;1995;('remove document', 'insert document', 'finish payment');5
Sequence;1995;('begin payment', 'remove document', 'insert document');3
Sequence;1995;('finish editing', 'revoke decision', 'insert document');6
Sequence;1995;('insert document', 'remove document', 'finish editing');3
Sequence;1995;('cancel offline', 'begin editing', 'calculate');7
Sequence;1995;('prepare offline', 'cancel offline', 'begin editing');9
Sequence;1995;('begin editing', 'calculate', 'prepare offline');14
Sequence;1995;('calculate', 'prepare offline', 'save');24
Sequence;1995;('finish preparations', 'save', 'check');6
Sequence;1995;('performed offline', 'finish editing', 'begin editing');17
Sequence;1995;('check', 'initialize', 'finish editing');4
Sequence;1995;('performed', 'check', 'initialize');8
Sequence;1995;('performed', 'calculate', 'begin editing');39
Sequence;1995;('save', 'take original document', 'check');5
Sequence;1995;('take original document', 'check', 'save');3
Sequence;1995;('performed offline', 'initialize', 'plan');7
Sequence;1995;('begin editing', 'save', 'finish preparations');8
Sequence;1995;('begin admissibility check', 'withdraw', 'calculate');4
Sequence;1995;('revoke decision', 'finish editing', 'calculate');17
Sequence;1995;('initialize', 'insert document', 'remove document');4
Sequence;1995;('finish preparations', 'save', 'initialize');19
Sequence;1995;('finish preparations', 'insert document', 'insert document');9
Sequence;1995;('save', 'take original document', 'begin payment');15
Sequence;1995;('approve', 'approve', 'save');4
Sequence;1995;('revoke decision', 'save', 'check');3
Sequence;1995;('calculate', 'calculate', 'plan');17
Sequence;1995;('prepare offline', 'initialize', 'performed');24
Sequence;1995;('plan', 'finish preparations', 'begin preparations');48
Sequence;1995;('begin admissibility check', 'check admissibility', 'remove document');5
Sequence;1995;('withdraw', 'begin admissibility check', 'calculate');3
Sequence;1995;('begin editing', 'plan', 'initialize');12
Sequence;1995;('calculate', 'approve', 'begin admissibility check');4
Sequence;1995;('begin preparations', 'insert document', 'save');3
Sequence;1995;('check admissibility', 'calculate', 'finish editing');4
Sequence;1995;('begin editing', 'save', 'remove document');8
Sequence;1995;('insert document', 'revoke decision', 'revoke decision');12
Sequence;1995;('calculate', 'take original document', 'save');6
Sequence;1995;('check', 'take original document', 'check');3
Sequence;1995;('decide', 'save', 'calculate');11
Sequence;1995;('check admissibility', 'insert document', 'insert document');4
Sequence;1995;('save', 'finish editing', 'begin preparations');11
Sequence;1995;('finish preparations', 'initialize', 'plan');17
Sequence;1995;('finish editing', 'begin preparations', 'save');7
Sequence;1995;('finish editing', 'finish preparations', 'initialize');8
Sequence;1995;('finish editing', 'begin payment', 'finish payment');5
Sequence;1995;('begin editing', 'save', 'begin payment');3
Sequence;1995;('save', 'save', 'prepare offline');5
Sequence;1995;('finish payment', 'plan', 'initialize');3
Sequence;1995;('begin payment', 'finish payment', 'plan');3
Sequence;1995;('initialize', 'save', 'initialize');118
Sequence;1995;('calculate', 'calculate', 'finish preparations');221
Sequence;1995;('performed offline', 'save', 'begin editing');6
Sequence;1995;('initialize', 'performed', 'take original document');3
Sequence;1995;('take original document', 'save', 'insert document');3
Sequence;1995;('begin admissibility check', 'withdraw', 'save');3
Sequence;1995;('insert document', 'begin admissibility check', 'withdraw');3
Sequence;1995;('take original document', 'calculate', 'calculate');15
Sequence;1995;('save', 'insert document', 'begin admissibility check');3
Sequence;1995;('remove document', 'begin admissibility check', 'withdraw');3
Sequence;1995;('withdraw', 'save', 'save');5
Sequence;1995;('finish editing', 'save', 'withdraw');5
Sequence;1995;('check admissibility', 'save', 'calculate');4
Sequence;1995;('finish editing', 'insert document', 'remove document');15
Sequence;1995;('begin editing from refused', 'begin editing from refused', 'calculate');5
Sequence;1995;('calculate', 'revoke decision', 'revoke decision');5
Sequence;1995;('calculate', 'withdraw', 'begin editing');11
Sequence;1995;('take original document', 'begin payment', 'finish payment');3
Sequence;1995;('finish payment', 'begin editing', 'finish editing');57
Sequence;1995;('withdraw', 'insert document', 'initialize');16
Sequence;1995;('finish payment', 'finish editing', 'initialize');3
Sequence;1995;('refuse', 'save', 'insert document');3
Sequence;1995;('remove document', 'insert document', 'begin editing');4
Sequence;1995;('save', 'discard', 'save');3
Sequence;1995;('abort payment', 'revoke decision', 'remove document');5
Sequence;1995;('prepare offline', 'performed', 'save');7
Sequence;1995;('plan', 'initialize', 'begin editing');3
Sequence;1995;('finish payment', 'remove document', 'insert document');4
Sequence;1995;('save', 'begin editing', 'begin admissibility check');3
Sequence;1995;('remove document', 'finish editing', 'insert document');3
Sequence;1995;('initialize', 'prepare offline', 'begin editing');3
Sequence;1995;('calculate', 'finish editing', 'approve');3
Sequence;1995;('calculate', 'finish preparations', 'insert document');6
Sequence;1995;('remove document', 'withdraw', 'insert document');3
Sequence;1995;('revoke decision', 'insert document', 'finish editing');3
Sequence;1995;('begin editing', 'finish editing', 'finish payment');5
Sequence;1995;('plan', 'finish preparations', 'performed');3
Sequence;1995;('begin editing', 'finish editing', 'revoke decision');3
Sequence;1995;('decide', 'revoke decision', 'begin editing');45
Sequence;1995;('revoke decision', 'begin editing', 'begin editing');20
Sequence;1995;('initialize', 'remove document', 'save');3
Sequence;1995;('save', 'refuse', 'begin editing from refused');5
Sequence;1995;('initialize', 'performed', 'begin editing');1539
Sequence;1995;('decide', 'revoke decision', 'begin payment');3
Sequence;1995;('revoke decision', 'revoke decision', 'begin editing');4
Sequence;1995;('finish editing', 'finish editing', 'take original document');3
Sequence;1995;('revoke decision', 'insert document', 'begin payment');3
Sequence;1995;('revoke withdrawal', 'remove document', 'calculate');3
Sequence;1995;('save', 'calculate', 'revoke decision');5
Sequence;1995;('revoke decision', 'calculate', 'begin editing');11
Sequence;1995;('begin editing', 'remove document', 'remove document');3
Sequence;1995;('discard', 'save', 'save');5
Sequence;1995;('begin editing', 'finish editing', 'performed');31
Sequence;1995;('insert document', 'remove document', 'begin editing');4
Sequence;1995;('calculate', 'withdraw', 'remove document');5
Sequence;1995;('prepare offline', 'cancel offline', 'finish preparations');27
Sequence;1995;('performed offline', 'insert document', 'save');6
Sequence;1995;('save', 'performed offline', 'insert document');6
Sequence;1995;('withdraw', 'remove document', 'revoke withdrawal');5
Sequence;1995;('insert document', 'begin editing', 'finish editing');7
Sequence;1995;('performed', 'performed offline', 'save');5
Sequence;1995;('save', 'performed offline', 'finish preparations');4
Sequence;1995;('calculate', 'finish editing', 'finish preparations');316
Sequence;1995;('save', 'save', 'check admissibility');4
Sequence;1995;('insert document', 'save', 'finish preparations');15
Sequence;1995;('finish editing', 'remove document', 'revoke decision');3
Sequence;1995;('begin preparations', 'begin editing', 'calculate');7
Sequence;1995;('save', 'begin preparations', 'begin editing');11
Sequence;1995;('insert document', 'begin editing', 'begin editing');15
Sequence;1995;('decide', 'remove document', 'begin editing');4
Sequence;1995;('finish editing', 'revoke decision', 'revoke decision');6
Sequence;1995;('save', 'finish editing', 'revoke decision');12
Sequence;1995;('performed offline', 'begin editing', 'save');10
Sequence;1995;('remove document', 'save', 'begin admissibility check');3
Sequence;1995;('calculate', 'approve', 'approve');3
Sequence;1995;('initialize', 'performed', 'prepare offline');13
Sequence;1995;('performed', 'save', 'begin preparations');11
Sequence;1995;('calculate', 'begin editing from refused', 'save');3
Sequence;1995;('save', 'calculate', 'begin editing from refused');3
Sequence;1995;('calculate', 'save', 'begin admissibility check');4
Sequence;1995;('begin admissibility check', 'begin editing', 'save');4
Sequence;1995;('prepare offline', 'calculate', 'calculate');14
Sequence;1995;('insert document', 'save', 'refuse');3
Sequence;1995;('save', 'refuse', 'insert document');4
Sequence;1995;('prepare offline', 'save', 'performed offline');5
Sequence;1995;('take original document', 'check', 'initialize');3
Sequence;1995;('performed offline', 'save', 'initialize');7
Sequence;1995;('prepare external', 'begin preparations', 'save');15
Sequence;1995;('finish editing', 'approve', 'calculate');3
Sequence;1995;('performed', 'begin editing', 'finish editing');88
Sequence;1995;('decide', 'begin editing', 'decide');4
Sequence;1995;('initialize', 'cancel offline', 'prepare offline');3
Sequence;1995;('finish editing', 'begin preparations', 'finish preparations');7
Sequence;1995;('save', 'insert document', 'revoke decision');3
Sequence;1995;('prepare offline', 'begin editing', 'save');16
Sequence;1995;('decide', 'finish editing', 'begin editing');3
Sequence;1995;('save', 'abort external', 'finish preparations');10
Sequence;1995;('prepare external', 'save', 'save');65
Sequence;1995;('save', 'save', 'abort external');6
Sequence;1995;('finish preparations', 'prepare external', 'save');13
Sequence;1995;('begin preparations', 'save', 'initialize');3
Sequence;1995;('begin editing', 'save', 'approve');8
Sequence;1995;('calculate', 'decide', 'save');3
